0  0.090802707349  0.093343083828   0.113767453125  -0.069127200522
1  0.090938825376  0.093518372745   0.113666659207  -0.070193095290
2  0.091274109230  0.093846534942   0.113637369687  -0.069999305008
3  0.092965117817  0.095399819070   0.113559408771  -0.066251629672
4  0.093063841939  0.095409955550   0.113387958706  -0.063841035917
5  0.093141320076  0.095849379377   0.113359962169  -0.073690084880
6  0.093216952709  0.095711109178   0.113228003900  -0.067869489338
7  0.093263109876  0.095989042942   0.113166643343  -0.074176455046
8  0.093337992205  0.095879956694   0.112913097495  -0.069170412478
9  0.093361077383  0.095890023389   0.112877765245  -0.068816161342
10  0.093477989306  0.096173972639   0.112812268918  -0.073361480866
11  0.093653704430  0.096265741953   0.112699451677  -0.071077197848
12  0.093694855891  0.096422867436   0.112510017527  -0.074233013356
13  0.093703988292  0.096332759807   0.112455866546  -0.071532553201
14  0.093724311935  0.096191535080   0.112373709402  -0.067136595878
15  0.093787402197  0.096335920636   0.112204026500  -0.069348754645
16  0.093870403705  0.096401896469   0.112133607822  -0.068885462197
17  0.093941552803  0.096442248895   0.112079673547  -0.068047441611
18  0.094072774043  0.096945843614   0.111937050984  -0.078180245328
19  0.094102768297  0.096642740103   0.111792599785  -0.069116188805
20  0.094168852988  0.096663312798   0.111654926096  -0.067877743669
21  0.094221932756  0.096667497412   0.111534072463  -0.066547238095
22  0.094319580692  0.097161816497   0.111421196085  -0.077341215390
23  0.094353242647  0.096987297831   0.111304183102  -0.071676329249
24  0.094574635928  0.097075554157   0.111217168660  -0.068053486280
25  0.094766679278  0.097302551377   0.111118040082  -0.069004630026
26  0.094967925800  0.097658512846   0.110969599088  -0.073214640359
27  0.095237198470  0.097716241918   0.110885089588  -0.067458242861
28  0.095259925360  0.097852160614   0.110766650930  -0.070538350375
29  0.095371027607  0.098213909041   0.110688533548  -0.077358783853
30  0.095383432482  0.097923624959   0.110537637936  -0.069122193554
31  0.095403067276  0.097989218723   0.110453049424  -0.070372801502
